issue_date,year,diary_number,section_code,section_name,department_code,department_name,epigraph,identifier,title,url_xml,url_html,url_pdf,source_format,sha256_text,char_count,word_count
20211115,2021,273,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2021-18661,"Resolución de 20 de octubre de 2021, del Ayuntamiento de Illescas (Toledo), referente a la convocatoria para proveer una plaza.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2021-18661,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-18661,https://www.boe.es/boe/dias/2021/11/15/pdfs/BOE-A-2021-18661.pdf,xml,b106e07f2bccdea43995f50d6cf1941a4b5b585054aa6cd6193216b5b89ac8a4,869,138
20211115,2021,273,2B,II. Autoridades y personal. - B. Oposiciones y concursos,310,UNIVERSIDADES,Personal de administración y servicios,BOE-A-2021-18672,"Resolución de 29 de octubre 2021, de la Universitat de València, por la que se corrigen errores en la de 28 de septiembre de 2021, por la que se convocan pruebas selectivas de acceso, por el sistema general de acceso libre, a la Escala de Gestión Universitaria (Subgrupo A2).",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2021-18672,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-18672,https://www.boe.es/boe/dias/2021/11/15/pdfs/BOE-A-2021-18672.pdf,xml,fd129d234abb7e49b83191aeb25cf9fb187879e3373a4fab55bbbe7fd503e692,851,141
20211115,2021,273,3,III. Otras disposiciones,9570,MINISTERIO DE CULTURA Y DEPORTE,Patrimonio histórico,BOE-A-2021-18696,"Orden CUD/1244/2021, de 3 de noviembre, por la que se otorga la garantía del Estado a la pintura ""Retrato del Rey Carlos III de España"" de Antonio Rafael Mengs, del Museo de Bellas Artes de Copenhague (Dinamarca), para su exhibición en el Salón de Alabarderos del Palacio Real de Madrid.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2021-18696,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-18696,https://www.boe.es/boe/dias/2021/11/15/pdfs/BOE-A-2021-18696.pdf,xml,3ccd02879d6c229b2fdb74b62ae5390e3cc8d366a3866f7434d2a2ccd63f4494,6301,1004
20211115,2021,273,3,III. Otras disposiciones,1040,COMISIÓN NACIONAL DEL MERCADO DE VALORES,Delegación de competencias,BOE-A-2021-18701,"Acuerdo de 27 de octubre de 2021, del Consejo de la Comisión Nacional del Mercado de Valores, sobre delegación de competencias.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2021-18701,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-18701,https://www.boe.es/boe/dias/2021/11/15/pdfs/BOE-A-2021-18701.pdf,xml,cb546f4b74432a401624eb3318a9abd1a401ab974ee9fb53ef94b8aefe790892,64107,9787
20220115,2022,13,1,I. Disposiciones generales,9580,MINISTERIO DE UNIVERSIDADES,Títulos académicos,BOE-A-2022-618,"Resolución de 5 de enero de 2022, de la Secretaría General de Universidades, por la que se publica el Acuerdo del Consejo de Ministros de 28 de diciembre de 2021, por el que se establece el carácter oficial de determinados títulos de Grado y su inscripción en el Registro de Universidades, Centros y Títulos.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-618,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-618,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-618.pdf,xml,941a16f1fdf1b1d9422c63731c025dec81f0d6f78c138b66ff8831a60ea0d342,6543,931
20220115,2022,13,1,I. Disposiciones generales,9580,MINISTERIO DE UNIVERSIDADES,Títulos académicos,BOE-A-2022-619,"Resolución de 5 de enero de 2022, de la Secretaría General de Universidades, por la que se publica el Acuerdo del Consejo de Ministros de 28 de diciembre de 2021, por el que se establece el carácter oficial de determinados títulos de Máster y su inscripción en el Registro de Universidades, Centros y Títulos.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-619,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-619,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-619.pdf,xml,2bb565cbdc3f1b2735f806506f4e8438f3676884aa7cc73967c3ea1d664fce5a,14608,1919
20220115,2022,13,1,I. Disposiciones generales,9580,MINISTERIO DE UNIVERSIDADES,Títulos académicos,BOE-A-2022-620,"Resolución de 5 de enero de 2022, de la Secretaría General de Universidades, por la que se publica el Acuerdo del Consejo de Ministros de 28 de diciembre de 2021, por el que se establece el carácter oficial de determinados títulos de Doctor o Doctora y su inscripción en el Registro de Universidades, Centros y Títulos.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-620,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-620,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-620.pdf,xml,436a60806dd9d24095ed46ea00cb1c535b23fd02770eb20f8890a51cbfc58bd6,4815,708
20220115,2022,13,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9562,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",Destinos,BOE-A-2022-621,"Resolución de 27 de diciembre de 2021, de la Subsecretaría, por la que se corrigen errores en la de 15 de diciembre de 2021, por la que se resuelve parcialmente la convocatoria de libre designación, efectuada por Resolución de 22 de septiembre de 2021.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-621,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-621,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-621.pdf,xml,642700b50bb1c746f13589e5682001fdb23d1b7d52d23e3be14e3097f26f0cea,658,95
20220115,2022,13,2B,II. Autoridades y personal. - B. Oposiciones y concursos,4810,MINISTERIO DE JUSTICIA,Funcionarios de la Administración del Estado,BOE-A-2022-623,"Resolución de 3 de enero de 2022, de la Subsecretaría, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-623,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-623,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-623.pdf,xml,209ef3c3cbeccc63555ead5a0a778608daad63d05b37d32ac62d7e34eb1e8231,3623,550
20220115,2022,13,2B,II. Autoridades y personal. - B. Oposiciones y concursos,5250,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO",Funcionarios de la Administración del Estado,BOE-A-2022-630,"Resolución de 30 de diciembre de 2021, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación, en las Oficinas Económicas y Comerciales en el exterior.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-630,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-630,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-630.pdf,xml,58e0ede90badcb65df0eb968b1e911674040a219ea7f46975e6b8c45b5cad69c,6232,923
20220115,2022,13,2B,II. Autoridades y personal. - B. Oposiciones y concursos,5250,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO",Funcionarios de la Administración del Estado,BOE-A-2022-632,"Resolución de 30 de diciembre de 2021, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación, en las Oficinas Económicas y Comerciales en el exterior.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-632,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-632,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-632.pdf,xml,f23f468bf40ed3ffce7fdd2adbde266ce805b760d76b65fe0f47fc54c6df939c,11233,1560
20220115,2022,13,3,III. Otras disposiciones,9573,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,Convenios colectivos de trabajo,BOE-A-2022-652,"Resolución de 2 de diciembre de 2021, de la Dirección General de Trabajo, por la que se registra y publica el Convenio colectivo de Construcciones y Auxiliar de Ferrocarriles, SA.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-652,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-652,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-652.pdf,xml,06ec601a203ccfaf2f5d72b663f72c1c323e6d367126498dd9245465724fb560,141846,19459
20220115,2022,13,3,III. Otras disposiciones,5250,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO",Convenios,BOE-A-2022-655,"Resolución de 4 de enero de 2022, de la Oficina Española de Patentes y Marcas, O.A., por la que se publica la Adenda al Convenio con el Ministerio de Industria, Comercio y Turismo y la Cámara Oficial de Comercio, Industria, Servicios y Navegación de España, para el desarrollo del Centro de Apoyo a la Pyme para la Protección de la Innovación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-655,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-655,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-655.pdf,xml,abd50f20b42e9e2980a3a3f78088a8a0bf9ed2355e86ae9259884626bf96d7eb,19937,3013
20220115,2022,13,3,III. Otras disposiciones,9523,MINISTERIO DE POLÍTICA TERRITORIAL,Delegación de competencias,BOE-A-2022-661,"Resolucion de 10 de enero de 2022, de la Delegación del Gobierno en Castilla-La Mancha, por la que se corrigen errores en la de 25 de noviembre de 2021, sobre delegación de competencias.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-661,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-661,https://www.boe.es/boe/dias/2022/01/15/pdfs/BOE-A-2022-661.pdf,xml,1f3abe79cd768979887ece4efbe246c18b1d4f4b813a35f981e8d41997956f60,1125,162
20220215,2022,39,1,I. Disposiciones generales,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Aceites,BOE-A-2022-2328,"Orden TED/92/2022, de 8 de febrero, por la que se determina la consideración como subproducto de los orujos grasos procedentes de almazara, cuando son destinados a la extracción de aceite de orujo de oliva crudo.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2328,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2328,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2328.pdf,xml,e5500204ab6eff732ee18b40557b79a2480549fcad7e9770ad5118b05508c219,28929,4524
20220215,2022,39,1,I. Disposiciones generales,9576,MINISTERIO DE ASUNTOS ECONÓMICOS Y TRANSFORMACIÓN DIGITAL,Ayudas,BOE-A-2022-2329,"Corrección de errores del Real Decreto 990/2021, de 16 de noviembre, por el que se aprueba la concesión directa de ayudas a las comunidades autónomas y a las ciudades de Ceuta y Melilla para la ejecución de diversas actuaciones de mejora de las infraestructuras de telecomunicaciones en edificios, en el marco del Plan de Recuperación, Transformación y Resiliencia.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2329,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2329,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2329.pdf,xml,362b3b69ebb4f0445a59c779f470438b2ff5624a4a832ed7d5918ec85534431e,681,106
20220215,2022,39,1,I. Disposiciones generales,8170,COMUNIDAD FORAL DE NAVARRA,Impuestos,BOE-A-2022-2330,"Decreto Foral Legislativo 1/2022, de 2 de febrero, de Armonización Tributaria, por el que se modifica el Impuesto sobre el Valor Añadido y el Impuesto sobre el Valor de la Producción de la Energía Eléctrica.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2330,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2330,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2330.pdf,xml,11da7207d3bc0ab4f16f11f393dba8e30b6df9da432962f9d141fa246e99caad,17681,2680
20220215,2022,39,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",1820,CONSEJO GENERAL DEL PODER JUDICIAL,Nombramientos,BOE-A-2022-2331,"Acuerdo de 3 de febrero de 2022, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se nombran Juezas sustitutas para el año judicial 2021/2022, en el ámbito del Tribunal Superior de Justicia de Canarias.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2331,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2331,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2331.pdf,xml,5b1383204eb57901b2368e7f45733880749529c1198cc35cc89036868415bb18,1487,236
20220215,2022,39,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",1820,CONSEJO GENERAL DEL PODER JUDICIAL,Nombramientos,BOE-A-2022-2333,"Acuerdo de 9 de febrero de 2022, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se nombra Jueza sustituta para el año judicial 2021/2022, en el ámbito del Tribunal Superior de Justicia de Cataluña.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2333,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2333,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2333.pdf,xml,956bcf3a14137a07ff0b95a2250c69739045430d8350b72c45beb70aa0557d36,2330,350
20220215,2022,39,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",4810,MINISTERIO DE JUSTICIA,Bajas,BOE-A-2022-2336,"Orden JUS/93/2022, de 3 de febrero, por la que se acuerda la pérdida de la condición de funcionaria del Cuerpo de Tramitación Procesal y Administrativa de la Administración de Justicia de doña María del Carmen Jiménez Nolasco.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2336,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2336,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2336.pdf,xml,6909f41f0ca8661c87680d219e367eddc7b68164c2f7cf6716adccf93318f7c4,1451,218
20220215,2022,39,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9279,MINISTERIO DE HACIENDA Y FUNCIÓN PÚBLICA,Funcionarios de administración local con habilitación de carácter nacional,BOE-A-2022-2351,"Resolución de 13 de febrero de 2022, de la Dirección General de la Función Pública, por la que se corrigen errores en la de 3 de febrero de 2022, por la que se amplía y corrigen errores en la de 21 de diciembre de 2021, por la que se convoca concurso unitario de provisión de puestos de trabajo reservados a personal funcionario de administración local con habilitación de carácter nacional.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2351,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2351,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2351.pdf,xml,9084bfd1a72a62fc6eb98dd5ff3cf1d64fd21a337a229691c4fea1fbeb42c2cf,1920,290
20220215,2022,39,2B,II. Autoridades y personal. - B. Oposiciones y concursos,4335,MINISTERIO DE SANIDAD,Funcionarios de las Administraciones Públicas,BOE-A-2022-2369,"Resolución de 1 de febrero de 2022, de la Subsecretaría, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2369,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2369,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2369.pdf,xml,6b38fd6677a05016bda49bc8d29ee5f4308d8ff4e3e9159b98517fbe08a04fa9,3367,505
20220215,2022,39,3,III. Otras disposiciones,7320,MINISTERIO DEL INTERIOR,Convenios,BOE-A-2022-2421,"Resolución de 9 de febrero de 2022, de la Secretaría General Técnica, por la que se publica el Convenio entre la Secretaría de Estado de Seguridad y el Ayuntamiento de Poio, en materia de seguridad.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2421,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2421,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2421.pdf,xml,a9891752ded73083536befc2cc186f8d435cd613f8f3d5cc159b24ed293ae9db,17725,2683
20220215,2022,39,3,III. Otras disposiciones,9563,MINISTERIO DE EDUCACIÓN Y FORMACIÓN PROFESIONAL,Convenios,BOE-A-2022-2425,"Resolución de 8 de febrero de 2022, de la Secretaría General Técnica, por la que se publica el Convenio con el Ayuntamiento de Barreiros, para el desarrollo del programa de formación abierta ""Aula Mentor"".",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-2425,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-2425,https://www.boe.es/boe/dias/2022/02/15/pdfs/BOE-A-2022-2425.pdf,xml,ee0f5124b710224836ad0480ffa09c3116a639afe8cab31426bd8579949aa6b2,19422,2961
20220415,2022,90,1,I. Disposiciones generales,9562,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",Tratados internacionales,BOE-A-2022-6170,"Texto enmendado del Anexo al Convenio contra el dopaje, hecho en Estrasburgo el 16 de noviembre de 1989, cuyas Enmiendas fueron adoptadas en Estrasburgo el 7 de diciembre de 2021.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6170,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6170,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6170.pdf,xml,fd38735f728d8ef0d2448edcc6fa89cfdfcfe31364a2f8c628818c1ab2dea720,23021,2760
20220415,2022,90,1,I. Disposiciones generales,9578,MINISTERIO DE CONSUMO,Organización,BOE-A-2022-6171,"Orden CSM/327/2022, de 11 de abril, por la que se modifica la Orden CSM/1271/2021, de 15 de noviembre, por la que se crea la Comisión Ministerial de Administración Digital del Ministerio de Consumo y se regula su composición y funciones.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6171,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6171,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6171.pdf,xml,00b4962fa0a59367194b474020e2c1c0aec542d8f64bd19b1a7d4e7757a1bf5a,4014,611
20220415,2022,90,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",6110,MINISTERIO DE DEFENSA,Ceses,BOE-A-2022-6173,"Resolución 430/38144/2022, de 6 de abril, de la Secretaría de Estado de Defensa, por la que se dispone el cese del Vicealmirante del Cuerpo General de la Armada don Alfonso Carlos Fernández de Córdoba Gómez como Secretario General del Instituto Nacional de Técnica Aeroespacial ""Esteban Terradas"".",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6173,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6173,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6173.pdf,xml,e97a642f58ca101990a51f08ff37bd5d80bed6a5be873581e6858c3f54d43f70,584,90
20220415,2022,90,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",1840,CONSEJO DE SEGURIDAD NUCLEAR,Destinos,BOE-A-2022-6177,"Resolución de 31 de marzo de 2022, del Consejo de Seguridad Nuclear, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 28 de enero de 2022.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6177,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6177,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6177.pdf,xml,ef1549912aedb58be50c8e852142b51fd138ce2147db54b72f9246c0cb0bf09c,2684,407
20220415,2022,90,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",1840,CONSEJO DE SEGURIDAD NUCLEAR,Destinos,BOE-A-2022-6178,"Resolución de 7 de abril de 2022, del Consejo de Seguridad Nuclear, por la que se resuelve el concurso general, convocado por Resolución de 3 de febrero de 2022.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6178,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6178,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6178.pdf,xml,718da2b3eb48ec6a5035b3f0d853ebe3d55d03eb4a00a796eaee6a425be7ffe1,4349,592
20220415,2022,90,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9573,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,Funcionarios de las Administraciones Públicas,BOE-A-2022-6193,"Resolución de 8 de abril de 2022, de la Subsecretaría, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación, en el Instituto Nacional de Seguridad y Salud en el Trabajo.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6193,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6193,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6193.pdf,xml,b4a0bb6864da3cd4248934284f299eded72a16152debeeed5e07df87fb193e1f,3176,470
20220415,2022,90,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Funcionarios de la Administración del Estado,BOE-A-2022-6203,"Resolución de 12 de abril de 2022, de la Subsecretaría, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6203,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6203,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6203.pdf,xml,76296958463e93b85ca177db921b0465fbd6270cead7484c37858bacae68f0a0,4933,721
20220415,2022,90,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario,BOE-A-2022-6215,"Resolución de 4 de abril de 2022, de la Diputación Provincial de Valencia, referente a la convocatoria para proveer puesto de trabajo por el sistema de libre designación.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6215,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6215,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6215.pdf,xml,06b4fea71bbe48d41c255d70807ebaaed43875fee6c9d8311461042d98037dc4,845,130
20220415,2022,90,3,III. Otras disposiciones,9574,"MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA",Comunidad de Castilla y León. Convenio,BOE-A-2022-6260,"Resolución de 11 de abril de 2022, de la Subsecretaría, por la que se publica el Convenio entre el Ministerio de Cultura y Deporte, el Ministerio de Hacienda y Función Pública, la Junta de Castilla y León y la Fundación de Castilla y León, para la creación de la Comisión Interadministrativa del acontecimiento de excepcional interés público ""El Tiempo de la libertad, Comuneros V Centenario"".",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6260,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6260,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6260.pdf,xml,be9e602d91aab8baaa8a72cda378edbc4402d7eb6d5c63e631100efa099ce74e,24548,3763
20220415,2022,90,3,III. Otras disposiciones,1840,CONSEJO DE SEGURIDAD NUCLEAR,Convenios,BOE-A-2022-6271,"Resolución de 6 de abril de 2022, del Consejo de Seguridad Nuclear, por la que se publica el Convenio con la Agrupación de Municipios de áreas con centrales nucleares y almacenamiento de residuos radiactivos, para reforzar la comunicación de la población de las áreas con instalaciones nucleares de España y valorar su percepción sobre la información suministrada.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-6271,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-6271,https://www.boe.es/boe/dias/2022/04/15/pdfs/BOE-A-2022-6271.pdf,xml,016e393735e582f5b4f5863eab1251ff07047a9a3cbe898a8f3ef9ae0d64c6ce,38381,5878
20220516,2022,116,1,I. Disposiciones generales,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Productos petrolíferos. Precios,BOE-A-2022-7877,"Resolución de 12 de mayo de 2022, de la Dirección General de Política Energética y Minas, por la que se publican los nuevos precios de venta, antes de impuestos, de los gases licuados del petróleo por canalización.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-7877,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-7877,https://www.boe.es/boe/dias/2022/05/16/pdfs/BOE-A-2022-7877.pdf,xml,82d0fc09ca5755e1f05da10326ae53bebe97db7300aad78de6e6ca6fa4ea8947,7260,1087
20220516,2022,116,1,I. Disposiciones generales,9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Productos petrolíferos. Precios,BOE-A-2022-7878,"Resolución de 12 de mayo de 2022, de la Dirección General de Política Energética y Minas, por la que se publican los nuevos precios máximos de venta, antes de impuestos, de los gases licuados del petróleo envasados, en envases de carga igual o superior a 8 kg, e inferior a 20 kg, excluidos los envases de mezcla para usos de los gases licuados del petróleo como carburante.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-7878,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-7878,https://www.boe.es/boe/dias/2022/05/16/pdfs/BOE-A-2022-7878.pdf,xml,92af659955b36d1cc1d65c2c7dd1a040fb7f82cd54818d2eac2de43884939aaf,5187,784
20220516,2022,116,1,I. Disposiciones generales,1430,TRIBUNAL SUPREMO,Sentencias,BOE-A-2022-7879,"Sentencia de 28 de marzo de 2022, de la Sala Tercera del Tribunal Supremo, que estima parcialmente el recurso contencioso-administrativo interpuesto por Cide Hcenergía, SA, y CHC Comercializador de Referencia, SLU, contra el Real Decreto 897/2017, de 6 de octubre, por el que se regula la figura del consumidor vulnerable, el bono social y otras medidas de protección para los consumidores domésticos de energía eléctrica.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-7879,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-7879,https://www.boe.es/boe/dias/2022/05/16/pdfs/BOE-A-2022-7879.pdf,xml,226827314f9fcc9dee4997be95831d2f7893f020f7df8363394e5f660dc14c2b,3932,579
20220516,2022,116,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",9575,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Destinos,BOE-A-2022-7889,"Resolución de 5 de mayo de 2022, de la Agencia Estatal de Meteorología, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 29 de marzo de 2022.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-7889,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-7889,https://www.boe.es/boe/dias/2022/05/16/pdfs/BOE-A-2022-7889.pdf,xml,5d7083c02b11d9cb25adb7bda8bc8e118880b7bfe2923559dc62df97068c9b47,2803,412
20220516,2022,116,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",310,UNIVERSIDADES,Nombramientos,BOE-A-2022-7892,"Resolución de 5 de mayo de 2022, de la Universidad de Sevilla, por la que se nombra Catedrático de Universidad a don Antonio José Moreno Vargas.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-7892,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-7892,https://www.boe.es/boe/dias/2022/05/16/pdfs/BOE-A-2022-7892.pdf,xml,43d22c2ded9ae7910e8d8f92b037f7171db416204d5b47d04868dcb8268f698c,1743,256
20220516,2022,116,2A,"II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",310,UNIVERSIDADES,Nombramientos,BOE-A-2022-7894,"Resolución de 5 de mayo de 2022, de la Universidad de Sevilla, por la que se nombra Profesora Titular de Universidad a doña Ana Torres García.",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2022-7894,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2022-7894,https://www.boe.es/boe/dias/2022/05/16/pdfs/BOE-A-2022-7894.pdf,xml,f348b0c8db0726acb41eb47e9564fc5e1ff77657ecaece48d7fb6b0471f1b3cd,1774,259
